start,duration,confidence,loudness_start,loudness_max_time,loudness_max,pitches,timbre
415.55587,0.27887,0.282,-8.656,0.00644,-3.926,[0.265 0.861 1.000 0.260 0.139 0.110 0.145 0.111 0.086 0.247 0.098 0.104],[54.019 38.714 54.703 17.592 8.603 -46.959 11.031 13.643 -15.397 -8.407 -20.582 -11.670]}
415.83474,0.26676,0.177,-10.572,0.14132,-5.294,[0.304 0.850 0.921 0.600 0.714 0.327 0.162 0.146 0.275 1.000 0.183 0.219],[52.863 22.447 53.663 -9.908 43.656 -58.123 8.018 7.401 0.761 -1.939 -1.419 -8.017]}
416.10150,0.13950,0.216,-9.669,0.04249,-4.389,[0.486 1.000 0.592 0.481 0.372 0.258 0.051 0.029 0.033 0.247 0.027 0.031],[53.514 60.634 54.920 10.335 34.675 -38.695 20.529 21.331 17.886 -4.832 -22.686 -11.692]}
416.24100,0.13927,0.142,-9.337,0.01986,-4.986,[0.448 1.000 0.636 0.365 0.183 0.175 0.049 0.036 0.037 0.069 0.044 0.081],[52.439 39.411 32.011 16.668 4.013 -49.806 8.293 -3.593 -6.946 -5.047 -5.443 -10.142]}
416.38027,0.13837,0.236,-11.679,0.00853,-6.106,[0.472 1.000 0.935 0.641 0.578 0.268 0.074 0.034 0.030 0.096 0.036 0.052],[52.188 19.696 63.206 7.077 13.928 -46.582 10.828 7.196 -15.513 2.450 -15.531 -5.144]}
416.51864,0.41392,0.393,-11.724,0.01351,-4.456,[0.140 0.383 1.000 0.354 0.213 0.124 0.113 0.083 0.144 0.326 0.108 0.075],[53.537 44.281 53.979 6.983 14.356 -42.956 4.873 6.543 0.952 3.602 -9.939 -9.239]}
416.93256,0.14399,0.278,-10.536,0.04127,-6.086,[0.473 1.000 0.808 0.516 0.649 0.228 0.053 0.019 0.023 0.107 0.016 0.041],[52.722 33.745 67.155 -4.012 29.853 -32.926 15.136 -7.251 -9.923 -3.880 -15.838 -20.190]}
417.07655,0.27261,0.204,-9.805,0.07215,-4.788,[0.459 1.000 0.510 0.445 0.419 0.098 0.123 0.075 0.155 0.675 0.094 0.083],[53.541 40.116 68.870 -5.163 27.582 -42.943 12.965 17.922 -12.173 5.162 -7.345 -5.167]}
417.34916,0.13991,0.186,-10.466,0.00875,-4.053,[0.422 1.000 0.710 0.341 0.285 0.180 0.050 0.030 0.026 0.084 0.015 0.016],[52.748 17.821 39.375 9.336 19.236 -64.401 7.090 -3.119 0.628 11.304 -13.237 -11.882]}
417.48907,0.27864,0.149,-10.669,0.14844,-5.487,[0.413 0.615 0.939 0.328 1.000 0.294 0.196 0.124 0.137 0.158 0.126 0.340],[52.935 10.919 59.019 -4.388 32.670 -49.939 13.759 26.037 -4.856 -4.271 -6.079 -6.713]}
417.76771,0.28426,0.372,-10.154,0.07574,-5.215,[0.198 0.255 0.164 0.600 1.000 0.245 0.268 0.154 0.313 0.109 0.121 0.579],[52.463 15.591 52.566 14.610 33.288 -36.568 25.539 7.286 1.615 -10.488 -18.685 -19.441]}
418.05197,0.27887,0.497,-11.110,0.03995,-5.031,[0.137 0.148 0.071 0.169 1.000 0.346 0.112 0.060 0.081 0.041 0.045 0.123],[53.006 5.196 40.483 -1.359 40.172 -45.060 14.157 15.462 7.947 0.224 -4.461 -8.240]}
418.33084,0.13914,0.232,-8.972,0.00585,-5.291,[0.218 0.527 0.489 0.605 1.000 0.712 0.271 0.280 0.510 0.071 0.030 0.188],[52.769 26.837 52.278 13.801 22.937 -46.748 24.255 16.224 -1.355 -15.496 -19.145 -13.554]}
418.46998,0.14508,0.111,-10.793,0.02086,-5.409,[0.297 0.352 0.357 0.413 0.673 0.478 0.223 0.220 0.237 0.072 0.121 1.000],[51.865 0.212 46.319 13.365 20.018 -57.211 4.975 -6.399 -11.830 8.471 3.419 -6.983]}
418.61506,0.27819,0.434,-11.510,0.01079,-5.482,[0.221 0.288 0.124 0.291 1.000 0.300 0.076 0.041 0.061 0.035 0.039 0.131],[52.817 12.441 49.400 3.197 16.067 -53.201 14.841 11.379 1.144 -7.922 -8.760 -19.376]}
418.89324,0.25664,0.431,-8.939,0.00467,-4.866,[0.421 0.506 0.188 0.704 1.000 0.178 0.189 0.143 0.281 0.124 0.176 0.552],[53.217 25.185 54.070 10.451 17.722 -49.223 21.936 9.746 0.478 -7.955 -20.098 -7.980]}
419.14989,0.31270,0.327,-10.378,0.11252,-5.757,[0.070 0.149 0.067 0.133 1.000 0.206 0.068 0.034 0.071 0.038 0.031 0.100],[52.214 17.521 52.189 -14.172 27.501 -36.672 29.314 13.743 2.082 0.414 3.037 -10.121]}
419.46259,0.11755,0.159,-8.377,0.01215,-4.418,[0.294 0.641 0.513 0.574 1.000 0.700 0.346 0.356 0.507 0.113 0.018 0.175],[53.075 49.851 58.320 6.653 -1.026 -49.159 14.422 26.874 -7.837 -6.854 -15.650 -7.847]}
419.58014,0.13778,0.024,-9.529,0.03619,-5.717,[0.364 0.338 0.243 0.283 1.000 0.635 0.527 0.511 0.472 0.309 0.258 0.951],[52.045 23.796 44.994 -3.081 15.699 -30.308 14.246 -0.245 -21.464 12.001 -11.449 -5.593]}
419.71791,0.31950,0.296,-10.205,0.18617,-6.087,[0.099 0.219 0.111 0.242 1.000 0.189 0.390 0.159 0.101 0.068 0.051 0.151],[52.013 11.746 58.650 -8.776 25.678 -34.764 29.411 17.308 -2.037 5.890 -7.986 -8.280]}
420.03741,0.11646,0.074,-9.985,0.07465,-6.750,[0.104 0.388 0.316 0.249 0.513 0.515 1.000 0.681 0.379 0.228 0.093 0.054],[51.781 22.975 51.326 -9.206 1.807 -36.872 15.145 16.397 -16.083 -11.579 -16.217 -0.230]}
420.15388,0.17279,0.203,-10.622,0.03796,-6.451,[0.136 0.401 0.194 0.140 0.548 0.748 1.000 0.638 0.281 0.814 0.097 0.027],[51.761 24.993 42.639 -11.760 28.862 -30.102 0.345 8.692 -6.955 -5.596 8.851 -11.410]}
420.32667,0.12308,0.162,-9.151,0.00794,-5.265,[0.110 1.000 0.246 0.174 0.643 0.685 0.881 0.587 0.298 0.400 0.084 0.087],[51.668 -6.402 38.413 7.272 29.670 -66.381 11.237 4.155 -2.420 4.519 -7.331 5.075]}
420.44975,0.13320,0.290,-10.099,0.02762,-6.716,[0.098 0.329 0.212 0.180 0.516 0.465 1.000 0.368 0.179 0.213 0.090 0.041],[51.370 23.383 32.266 4.115 31.375 -30.330 -20.268 -7.270 -9.983 -9.878 -4.303 1.428]}
420.58295,0.13950,0.463,-11.962,0.03261,-5.497,[0.162 0.246 0.170 0.190 0.625 0.361 1.000 0.427 0.284 0.319 0.134 0.104],[51.826 15.337 30.502 -11.145 25.135 -15.182 -6.259 -2.376 -12.406 4.468 9.038 -5.825]}
420.72245,0.32485,0.358,-11.572,0.19129,-5.739,[0.412 0.755 0.206 0.151 0.339 0.437 1.000 0.578 0.353 0.789 0.267 0.257],[52.069 9.176 42.362 -21.204 22.567 -24.299 6.591 8.366 -11.594 -5.443 1.386 -8.187]}
421.04730,0.14540,0.313,-9.504,0.01306,-5.010,[0.043 0.319 0.175 0.168 0.402 0.374 1.000 0.437 0.159 0.227 0.093 0.018],[51.200 26.911 36.500 14.312 5.532 -50.811 -17.666 -7.975 -16.067 -8.172 0.085 -14.040]}
421.19270,0.14485,0.440,-11.968,0.01052,-6.357,[0.028 0.265 0.205 0.138 0.501 0.428 1.000 0.473 0.160 0.203 0.067 0.016],[51.054 35.272 41.474 21.591 0.416 -45.251 9.677 7.189 -15.664 -10.578 -13.367 -4.553]}
421.33755,0.29655,0.537,-13.188,0.01737,-5.561,[0.412 0.799 0.200 0.177 0.322 0.502 1.000 0.519 0.325 0.625 0.239 0.270],[52.195 19.783 42.024 -0.312 19.836 -44.189 4.861 3.243 -11.644 3.686 0.064 -6.482]}
421.63410,0.13905,0.164,-10.929,0.00825,-6.075,[0.035 0.330 0.141 0.103 0.438 0.382 1.000 0.410 0.165 0.188 0.050 0.014],[51.149 41.306 35.374 5.892 21.933 -53.679 -20.340 4.074 -10.206 -4.607 -6.036 2.133]}
421.77315,0.15070,0.241,-12.923,0.01111,-6.570,[0.041 0.371 0.188 0.135 0.626 0.445 1.000 0.500 0.181 0.218 0.074 0.030],[51.299 34.678 40.704 -0.893 1.909 -42.117 13.522 -3.317 -7.532 -4.509 -15.196 -15.153]}
421.92385,0.29710,0.245,-11.677,0.01179,-6.145,[0.288 0.707 0.102 0.092 0.337 0.454 1.000 0.438 0.287 0.454 0.189 0.212],[52.075 19.367 34.390 -11.120 22.647 -50.613 -8.543 4.085 3.836 0.335 -11.176 -15.507]}
422.22095,0.10957,0.278,-11.612,0.01156,-6.889,[0.365 0.665 0.506 0.478 0.643 0.630 1.000 0.424 0.150 0.162 0.051 0.142],[51.193 29.383 27.660 -5.390 10.874 -48.012 -2.841 2.200 -14.344 -6.298 8.462 7.972]}
422.33052,0.18603,0.319,-9.685,0.10603,-5.652,[0.205 0.256 0.095 0.502 1.000 0.555 0.462 0.235 0.329 0.102 0.075 0.201],[51.793 28.473 47.002 -22.111 16.120 -30.107 6.243 15.509 -10.504 1.043 -12.114 -1.349]}
422.51655,0.13288,0.087,-10.607,0.00803,-6.227,[0.333 0.508 0.429 0.565 0.880 0.886 0.448 0.237 0.264 1.000 0.130 0.193],[51.646 18.843 18.913 -5.338 16.237 -46.218 -16.835 9.098 -11.086 -11.456 -10.769 -15.494]}
422.64943,0.11624,0.120,-11.163,0.02939,-7.554,[0.333 1.000 0.352 0.457 0.898 0.680 0.310 0.313 0.230 0.290 0.070 0.136],[50.852 -8.628 35.384 -8.995 23.028 -38.097 0.352 18.903 -2.930 14.121 2.337 -6.208]}
422.76567,0.19773,0.162,-10.570,0.06113,-6.936,[0.125 0.364 0.031 0.346 1.000 0.594 0.689 0.080 0.079 0.074 0.040 0.135],[51.117 1.201 40.454 -14.600 22.105 -34.932 -11.048 6.568 -4.255 -6.700 -8.428 2.686]}
422.96340,0.14444,0.308,-10.310,0.06862,-6.573,[0.225 0.622 0.548 0.685 1.000 0.683 0.449 0.245 0.284 0.062 0.020 0.158],[51.931 22.114 32.731 0.046 8.139 -38.782 6.525 8.342 -13.412 -19.611 -12.619 -5.776]}
423.10785,0.30213,0.155,-11.273,0.01211,-6.776,[0.288 0.565 0.212 0.179 1.000 0.606 0.171 0.118 0.173 0.340 0.091 0.249],[51.564 8.475 25.887 -12.627 18.453 -45.747 -2.853 -1.143 -3.822 2.861 -10.972 -10.441]}
423.40998,0.09846,0.364,-11.084,0.01179,-7.079,[0.302 0.770 0.494 0.728 0.804 0.682 1.000 0.438 0.215 0.214 0.073 0.114],[50.867 16.062 10.455 -4.423 13.058 -50.634 -8.757 -3.039 -9.457 -4.424 -1.296 -2.249]}
423.50844,0.19782,0.382,-10.776,0.05492,-6.714,[0.184 0.187 0.092 0.534 1.000 0.393 0.267 0.083 0.301 0.090 0.075 0.176],[51.444 18.076 51.185 -6.401 12.552 -25.490 14.206 16.306 -9.242 0.357 -0.648 -9.786]}
423.70626,0.15642,0.310,-10.038,0.00961,-6.385,[0.163 0.435 0.377 0.509 0.998 0.465 0.207 0.150 0.222 1.000 0.114 0.206],[51.844 7.121 38.676 1.324 16.657 -45.537 -10.048 10.567 -10.196 -7.857 -9.166 -15.514]}
423.86268,0.15147,0.122,-11.508,0.02277,-6.935,[0.172 1.000 0.445 0.515 0.981 0.569 0.191 0.196 0.096 0.116 0.024 0.129],[50.968 4.272 41.541 5.934 20.915 -55.628 13.314 6.537 8.767 2.000 0.073 -11.854]}
424.01415,0.14481,0.286,-11.271,0.01583,-7.354,[0.179 0.651 0.509 0.606 1.000 0.719 0.957 0.290 0.103 0.078 0.037 0.104],[51.150 12.590 36.030 -8.607 19.662 -52.517 11.748 0.589 -4.578 -1.674 6.250 1.204]}
424.15896,0.13950,0.167,-9.893,0.00794,-7.289,[0.169 0.632 0.497 0.574 1.000 0.735 0.464 0.335 0.311 0.077 0.026 0.116],[51.264 26.711 46.373 5.277 0.939 -44.198 10.832 21.278 -14.068 -7.311 -14.198 -12.563]}
424.29846,0.31859,0.439,-11.067,0.01909,-5.561,[0.310 0.555 0.227 0.254 1.000 0.411 0.071 0.055 0.096 0.313 0.043 0.210],[51.795 11.192 30.514 3.154 20.489 -34.746 3.635 -1.632 -2.811 14.718 1.209 -5.348]}
424.61705,0.15111,0.391,-11.515,0.00875,-7.228,[0.448 1.000 0.625 0.367 0.188 0.175 0.759 0.078 0.038 0.094 0.113 0.080],[51.342 13.672 42.954 -4.325 11.959 -47.262 -5.857 -5.644 -10.501 -0.663 1.342 0.011]}
424.76816,0.14512,0.259,-10.228,0.04204,-7.015,[0.407 1.000 0.401 0.321 0.184 0.158 0.184 0.106 0.056 0.182 0.039 0.017],[51.438 33.318 35.357 2.326 19.102 -45.456 1.587 17.737 -16.476 -14.828 -8.914 -17.271]}
424.91329,0.30803,0.191,-10.728,0.00830,-7.096,[0.253 1.000 0.444 0.256 0.178 0.155 0.073 0.041 0.051 0.240 0.045 0.078],[51.356 21.534 33.431 -9.555 19.521 -41.054 -5.208 -10.997 -3.758 11.054 -20.445 -4.979]}
425.22132,0.15651,0.190,-12.381,0.01234,-7.949,[0.385 1.000 0.711 0.493 0.323 0.247 0.544 0.042 0.027 0.069 0.048 0.029],[50.842 6.507 24.963 -25.803 16.168 -47.604 -2.731 -11.094 -0.699 1.367 1.280 -13.044]}
425.37782,0.11587,0.210,-10.498,0.02367,-6.507,[0.500 1.000 0.383 0.360 0.366 0.247 0.205 0.068 0.024 0.183 0.048 0.030],[51.901 48.060 37.117 3.050 16.902 -47.568 10.242 8.473 -12.409 -14.528 -7.471 -5.599]}
425.49370,0.19265,0.052,-10.461,0.04744,-7.398,[0.475 1.000 0.810 0.460 0.230 0.071 0.086 0.054 0.136 0.707 0.125 0.080],[51.532 29.635 48.145 -8.809 13.521 -35.117 -7.921 7.704 -13.192 1.064 -3.392 -9.244]}
425.68635,0.09828,0.055,-10.821,0.00957,-6.372,[0.415 1.000 0.606 0.404 0.257 0.191 0.084 0.074 0.033 0.052 0.051 0.013],[51.138 -6.522 39.465 8.017 25.303 -59.082 -0.966 4.207 2.631 13.592 -10.634 -7.480]}
425.78463,0.20299,0.131,-11.147,0.05460,-7.542,[0.333 1.000 0.985 0.489 0.224 0.140 0.511 0.087 0.074 0.222 0.122 0.105],[50.738 4.019 42.253 -7.811 9.150 -30.166 0.889 0.190 7.009 -0.691 -13.399 -13.996]}
425.98762,0.13315,0.549,-11.724,0.06921,-5.884,[0.422 1.000 0.405 0.338 0.276 0.175 0.151 0.042 0.029 0.218 0.021 0.017],[52.075 52.534 45.276 -3.960 12.539 -21.989 11.681 17.824 -7.813 -9.467 -18.408 -25.421]}
426.12077,0.14558,0.114,-10.951,0.03338,-7.074,[0.424 1.000 0.589 0.476 0.308 0.233 0.043 0.026 0.045 0.302 0.041 0.015],[50.745 35.808 32.101 -2.010 23.312 -27.627 -2.076 14.519 -10.633 1.149 -5.477 -13.631]}
426.26635,0.19270,0.331,-11.931,0.04181,-7.300,[0.318 1.000 0.699 0.226 0.149 0.037 0.031 0.023 0.057 0.147 0.044 0.041],[50.393 16.264 42.218 -1.057 26.440 -28.410 15.043 -1.909 1.419 22.158 -12.660 -10.212]}
426.45905,0.15011,0.276,-11.736,0.01723,-8.163,[0.379 1.000 0.613 0.375 0.213 0.179 0.351 0.032 0.026 0.065 0.023 0.010],[50.563 7.082 29.471 -5.609 14.744 -43.017 9.224 -7.300 -5.139 -6.767 -6.308 -3.001]}
426.60916,0.11574,0.430,-11.138,0.01565,-6.890,[0.523 1.000 0.356 0.286 0.281 0.220 0.198 0.084 0.029 0.208 0.086 0.016],[51.574 43.616 32.147 2.461 11.412 -39.852 2.245 16.560 4.812 -7.556 -23.091 -19.927]}
426.72490,0.30834,0.299,-11.914,0.19864,-6.909,[0.235 1.000 0.514 0.224 0.181 0.035 0.033 0.015 0.036 0.249 0.033 0.078],[50.375 25.572 45.381 -15.475 19.690 -20.782 10.747 -5.364 -10.337 6.780 -10.435 -15.067]}
427.03324,0.20150,0.375,-11.391,0.04798,-6.987,[0.948 0.475 0.376 0.297 0.181 0.183 0.959 0.175 0.101 0.200 0.269 1.000],[50.865 1.948 55.071 -2.556 15.148 -32.514 7.575 14.742 -5.159 1.492 -2.814 -12.200]}
427.23474,0.16272,0.447,-11.385,0.06440,-6.052,[1.000 0.293 0.098 0.105 0.042 0.027 0.177 0.102 0.188 0.304 0.712 0.194],[52.158 24.044 30.882 5.719 15.379 -42.306 -5.796 9.320 -16.079 -6.080 -12.409 -19.088]}
427.39746,0.14562,0.146,-10.544,0.01859,-7.149,[1.000 0.366 0.115 0.135 0.058 0.126 0.121 0.033 0.213 0.515 0.699 0.135],[50.863 10.784 24.405 3.561 24.754 -42.580 -10.555 1.849 -4.376 -0.546 -6.284 -20.191]}
427.54308,0.15683,0.322,-12.190,0.01909,-6.729,[1.000 0.296 0.328 0.157 0.139 0.088 0.087 0.051 0.141 0.180 0.623 0.287],[50.534 -3.060 10.027 3.948 32.787 -51.192 -9.128 -8.194 0.960 3.095 3.121 -9.150]}
427.69991,0.16213,0.410,-11.579,0.02748,-7.212,[1.000 0.300 0.260 0.334 0.349 0.112 0.820 0.066 0.099 0.155 0.439 0.645],[50.471 2.444 29.606 1.158 26.875 -44.415 -14.072 -4.781 -0.794 -5.656 10.473 -10.869]}
427.86204,0.13973,0.445,-12.227,0.01215,-6.913,[1.000 0.307 0.109 0.156 0.185 0.062 0.184 0.035 0.242 0.401 0.724 0.255],[51.394 31.554 26.972 10.506 11.776 -43.729 7.699 8.583 -21.196 -14.970 -15.979 -12.101]}
428.00177,0.18045,0.408,-12.022,0.06662,-7.643,[1.000 0.181 0.107 0.140 0.089 0.047 0.086 0.050 0.176 0.545 0.802 0.166],[50.546 9.855 38.598 -16.025 22.205 -23.792 -0.292 5.183 -19.327 10.197 -3.564 -18.728]}
428.18222,0.31324,0.230,-11.713,0.01134,-7.280,[0.644 0.504 0.340 0.339 0.195 0.241 0.640 0.136 0.085 0.147 0.148 1.000],[51.132 19.924 32.686 -4.927 20.271 -42.945 3.533 -3.857 8.176 -12.890 -3.424 -8.442]}
428.49546,0.12118,0.398,-12.200,0.01061,-6.467,[1.000 0.429 0.119 0.136 0.119 0.062 0.219 0.110 0.459 0.623 0.839 0.223],[51.628 38.494 39.990 3.665 12.595 -53.588 12.571 22.363 -4.039 -10.991 -15.914 -19.423]}
428.61664,0.19265,0.090,-9.901,0.06050,-7.685,[1.000 0.335 0.039 0.083 0.112 0.059 0.123 0.050 0.069 0.571 0.092 0.934],[50.720 24.685 45.219 -6.162 17.201 -33.176 -1.399 -0.659 -18.616 0.123 -11.871 -23.732]}
428.80930,0.32549,0.152,-11.284,0.01279,-7.138,[0.599 0.414 0.239 0.126 0.215 0.176 0.545 0.106 0.070 0.142 0.082 1.000],[50.592 6.236 32.252 -3.652 21.591 -60.296 -2.500 4.230 7.859 5.258 -2.118 -18.180]}
429.13478,0.15560,0.254,-12.396,0.05769,-7.160,[1.000 0.258 0.079 0.083 0.061 0.030 0.184 0.039 0.161 0.297 0.685 0.234],[50.315 41.381 29.324 -3.828 14.154 -43.440 9.893 27.423 3.117 -9.459 -11.984 -12.769]}
429.29039,0.32395,0.306,-12.263,0.17406,-6.157,[1.000 0.325 0.439 0.167 0.270 0.098 0.098 0.042 0.066 0.257 0.140 0.885],[50.861 6.418 40.036 -10.981 16.436 -44.150 -7.885 4.928 -10.359 -2.760 -12.706 -20.264]}
429.61433,0.15238,0.244,-11.353,0.02336,-7.600,[0.571 1.000 0.793 0.404 0.252 0.210 0.084 0.021 0.157 0.760 0.428 0.220],[50.650 13.209 36.294 -10.114 24.425 -41.739 -2.349 4.430 2.557 -13.611 3.464 -9.281]}
429.76671,0.31955,0.543,-10.933,0.01646,-3.915,[0.312 0.726 1.000 0.591 0.228 0.286 0.277 0.163 0.164 0.292 0.163 0.198],[52.150 31.819 27.221 23.782 12.824 -48.181 -3.540 -7.832 -8.884 10.725 -1.134 -15.839]}
430.08626,0.17374,0.414,-13.184,0.02481,-6.624,[0.368 1.000 0.643 0.408 0.546 0.190 0.083 0.040 0.028 0.073 0.031 0.029],[50.840 1.561 40.240 0.238 31.374 -32.545 11.100 -0.127 3.550 9.174 0.789 -17.116]}
430.26000,0.16363,0.018,-12.283,0.09574,-7.337,[0.380 1.000 0.662 0.551 0.556 0.311 0.053 0.018 0.043 0.748 0.104 0.058],[50.118 16.357 37.950 -15.585 36.043 -35.057 -13.246 4.917 -0.506 -4.769 -1.731 -4.246]}
430.42363,0.16168,0.312,-13.092,0.04213,-7.448,[0.282 1.000 0.466 0.343 0.347 0.158 0.027 0.017 0.019 0.286 0.045 0.020],[50.965 17.976 19.994 -15.242 23.933 -41.781 -3.539 0.598 0.731 -13.659 -3.070 -10.041]}
430.58531,0.16168,0.063,-11.032,0.02553,-7.394,[0.408 1.000 0.953 0.468 0.294 0.202 0.059 0.032 0.051 0.146 0.056 0.092],[50.027 -3.108 31.474 10.269 25.988 -41.566 -10.924 4.008 2.234 -3.220 -5.557 -16.335]}
430.74698,0.16299,0.369,-13.646,0.01397,-7.497,[0.328 1.000 0.664 0.461 0.374 0.151 0.048 0.013 0.026 0.107 0.025 0.031],[49.859 1.805 42.829 7.510 26.250 -50.881 3.012 4.950 5.104 -3.439 -7.647 -20.415]}
430.90998,0.16245,0.372,-13.210,0.01909,-7.761,[0.390 1.000 0.603 0.466 0.367 0.189 0.044 0.020 0.036 0.523 0.046 0.060],[50.481 9.065 43.914 -5.820 31.748 -52.119 -21.582 16.541 2.818 -8.778 -0.860 -18.289]}
431.07243,0.16844,0.483,-12.116,0.01692,-5.352,[0.301 1.000 0.404 0.235 0.172 0.084 0.019 0.009 0.020 0.205 0.014 0.013],[51.572 40.881 30.905 19.562 23.922 -53.899 12.465 10.371 0.250 -7.106 -6.341 -18.588]}
431.24086,0.16281,0.197,-11.368,0.00671,-7.769,[0.356 1.000 0.785 0.374 0.257 0.163 0.044 0.015 0.024 0.080 0.017 0.018],[49.873 22.119 37.937 8.352 24.565 -58.929 -1.612 8.800 11.708 -0.684 -10.818 -27.963]}
431.40367,0.16222,0.503,-13.217,0.01533,-6.879,[0.329 1.000 0.604 0.383 0.467 0.147 0.052 0.010 0.013 0.075 0.025 0.014],[50.756 2.126 46.106 10.652 41.034 -59.766 15.987 17.067 8.793 -2.036 0.638 -22.409]}
431.56590,0.16848,0.199,-11.212,0.02676,-8.021,[0.336 1.000 0.646 0.490 0.486 0.193 0.055 0.015 0.051 0.613 0.055 0.033],[50.599 21.415 46.980 -5.724 40.660 -48.522 -16.128 5.615 9.471 7.151 -2.326 -27.960]}
431.73438,0.14435,0.167,-12.237,0.00780,-6.831,[0.325 1.000 0.410 0.273 0.245 0.113 0.029 0.019 0.025 0.292 0.037 0.014],[50.888 11.354 31.595 -0.202 34.633 -63.867 5.602 6.107 6.380 3.123 -7.187 -24.672]}
431.87873,0.18626,0.040,-11.805,0.04077,-8.195,[0.255 0.686 1.000 0.298 0.123 0.030 0.050 0.016 0.036 0.192 0.047 0.023],[49.733 16.581 33.073 0.859 12.532 -39.793 0.772 8.737 0.928 17.327 -6.559 -28.012]}
432.06499,0.16848,0.509,-13.630,0.00544,-6.270,[0.337 1.000 0.621 0.333 0.423 0.101 0.046 0.010 0.021 0.074 0.011 0.014],[51.137 2.936 45.256 20.275 36.967 -58.606 9.737 4.247 9.437 8.635 -21.295 -21.264]}
432.23347,0.16522,0.169,-12.836,0.02553,-8.551,[0.207 0.561 0.404 0.421 1.000 0.414 0.104 0.099 0.045 0.062 0.064 0.133],[49.533 -0.205 15.730 -4.762 7.677 -41.709 -17.100 2.008 -12.920 -5.794 -2.643 3.605]}
432.39868,0.14150,0.467,-13.664,0.00825,-7.851,[0.242 0.645 0.547 0.617 1.000 0.651 0.319 0.404 0.330 0.072 0.023 0.137],[50.200 19.403 8.323 4.542 27.608 -46.638 -5.141 3.502 11.907 -2.028 -13.008 -2.476]}
432.54018,0.18694,0.275,-12.712,0.03070,-9.446,[0.113 0.127 0.076 0.511 1.000 0.618 0.090 0.033 0.080 0.034 0.044 0.517],[49.010 -12.264 16.610 -16.597 17.360 -30.648 -16.663 0.357 -9.098 14.533 -2.751 -16.302]}
432.72712,0.34277,0.332,-13.494,0.01184,-7.337,[0.144 0.151 0.147 0.391 1.000 0.248 0.137 0.100 0.136 0.094 0.075 0.230],[50.391 -7.807 25.575 -10.400 21.277 -55.912 2.464 2.402 2.877 -0.693 -2.211 -10.129]}
433.06989,0.11637,0.225,-13.425,0.01129,-8.481,[0.273 0.512 0.416 0.576 1.000 0.617 0.296 0.297 0.344 0.111 0.029 0.173],[49.765 33.828 15.537 3.101 20.553 -49.430 0.788 20.855 6.019 -1.393 -16.907 -12.995]}
433.18626,0.21365,0.330,-13.011,0.06971,-8.937,[0.134 0.118 0.038 0.502 1.000 0.368 0.063 0.059 0.137 0.150 0.111 0.587],[49.092 1.169 35.592 -9.865 16.540 -27.014 -1.655 -5.336 -16.301 16.492 -11.965 -14.884]}
433.39991,0.13320,0.254,-13.160,0.01034,-7.787,[0.200 0.504 0.435 0.486 1.000 0.532 0.308 0.313 0.150 0.139 0.041 0.221],[49.905 -5.482 30.742 -0.653 24.581 -58.910 23.306 1.886 14.061 -7.283 -12.479 -29.931]}
433.53311,0.20435,0.301,-12.418,0.07079,-8.851,[0.118 0.108 0.090 0.354 1.000 0.212 0.026 0.020 0.065 0.043 0.025 0.174],[49.090 -2.799 33.149 1.512 22.611 -26.041 4.937 5.350 1.569 -5.436 -4.516 -13.530]}
433.73746,0.15120,0.429,-13.045,0.07052,-8.253,[0.195 0.495 0.501 0.534 1.000 0.656 0.230 0.229 0.295 0.058 0.015 0.169],[49.802 30.159 25.464 -14.810 20.140 -44.091 0.470 19.123 10.152 -7.713 -15.558 -22.406]}
433.88866,0.14952,0.183,-12.304,0.02943,-8.626,[0.240 0.280 0.211 0.294 1.000 0.631 0.449 0.426 0.367 0.263 0.189 0.929],[49.133 -7.379 19.801 -1.816 15.487 -36.452 -5.923 5.690 -4.612 7.214 -7.362 -11.800]}
434.03819,0.37837,0.470,-13.296,0.04893,-8.374,[0.059 0.073 0.103 0.336 1.000 0.200 0.118 0.059 0.095 0.048 0.059 0.112],[49.379 -2.952 46.633 -14.044 25.576 -26.142 12.222 27.603 3.264 -2.801 -8.179 -22.113]}
434.41655,0.14526,0.414,-12.660,0.01070,-7.118,[0.242 0.548 0.507 0.597 1.000 0.539 0.186 0.185 0.316 0.082 0.022 0.142],[49.922 26.187 20.703 8.629 13.925 -51.915 6.366 13.359 9.407 -7.364 -18.920 -18.897]}
434.56181,0.17333,0.435,-13.110,0.03465,-7.981,[0.252 0.360 0.264 0.334 0.952 0.441 0.212 0.194 0.189 0.117 0.092 1.000],[48.869 2.138 26.912 5.040 18.680 -27.358 -1.264 2.836 -10.137 19.321 -5.288 -17.744]}
434.73515,0.19678,0.541,-13.605,0.08027,-8.165,[0.056 0.086 0.026 0.355 1.000 0.379 0.044 0.011 0.045 0.038 0.020 0.142],[49.341 -2.872 37.997 0.957 33.272 -27.999 24.232 15.047 11.844 16.413 -17.242 -29.961]}
434.93193,0.16993,0.239,-13.377,0.01946,-9.301,[0.048 0.196 0.078 0.056 0.350 0.296 1.000 0.356 0.111 0.134 0.117 0.094],[48.319 -13.661 17.520 -7.780 15.019 -50.981 -16.530 -1.078 -8.508 -14.521 1.668 -4.241]}
